日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2019年7月19日,31.80,31.90,32.40,31.55,1.93M,-0.16%
2019年7月18日,31.85,31.55,32.35,31.55,2.26M,-0.16%
2019年7月17日,31.90,32.00,32.45,31.60,5.29M,-2.89%
2019年7月16日,32.85,33.45,33.85,31.80,7.38M,-2.52%
2019年7月15日,33.70,33.40,33.95,33.00,1.75M,0.75%
2019年7月12日,33.45,33.25,33.65,33.00,1.21M,0.60%
2019年7月11日,33.25,33.45,34.10,32.85,2.62M,-0.60%
2019年7月10日,33.45,33.35,34.10,33.15,2.83M,0.15%
2019年7月9日,33.40,32.70,33.50,32.55,1.87M,2.14%
2019年7月8日,32.70,33.30,33.70,32.50,1.63M,-1.51%
2019年7月5日,33.20,33.10,33.80,32.90,1.20M,0.30%
2019年7月4日,33.10,34.20,34.45,32.60,5.57M,-4.06%
2019年7月3日,34.50,34.65,35.00,34.10,4.20M,0.29%
2019年7月2日,34.40,33.00,35.10,33.00,5.95M,5.36%
2019年6月28日,32.65,30.00,32.95,29.95,7.70M,7.76%
2019年6月27日,30.30,29.40,30.45,29.10,5.95M,3.06%
2019年6月26日,29.40,29.15,29.75,28.60,2.79M,0.86%
2019年6月25日,29.15,29.55,29.55,28.65,2.97M,-0.51%
2019年6月24日,29.30,29.90,30.00,29.10,3.37M,-2.33%
2019年6月21日,30.00,29.95,30.50,29.70,3.53M,0.33%
2019年6月20日,29.90,30.25,30.25,29.45,3.44M,-0.33%
2019年6月19日,30.00,30.50,30.90,30.00,3.26M,-0.83%
2019年6月18日,30.25,30.20,30.45,29.75,2.23M,0.17%
2019年6月17日,30.20,29.30,30.30,29.30,3.00M,2.72%
2019年6月14日,29.40,29.80,30.00,29.10,1.79M,-0.84%
2019年6月13日,29.65,30.10,30.45,29.30,3.07M,-1.17%
2019年6月12日,30.00,29.25,30.05,28.55,3.31M,2.56%
2019年6月11日,29.25,28.20,29.25,28.20,5.32M,2.81%
2019年6月10日,28.45,27.60,28.50,27.40,3.61M,4.79%
2019年6月6日,27.15,26.95,27.75,26.75,2.41M,0.56%
2019年6月5日,27.00,27.15,27.30,26.50,2.96M,2.08%
2019年6月4日,26.45,27.65,27.65,26.30,4.44M,-3.64%
2019年6月3日,27.45,27.80,27.90,27.05,2.74M,-0.54%
2019年5月31日,27.60,28.50,28.90,27.10,2.52M,-3.66%
2019年5月30日,28.65,28.85,28.95,28.40,2.31M,-0.52%
2019年5月29日,28.80,28.60,29.00,28.00,1.70M,0.70%
2019年5月28日,28.60,28.40,29.20,27.80,4.96M,1.60%
2019年5月27日,28.15,26.80,28.35,26.80,3.40M,5.83%
2019年5月24日,26.60,26.60,27.20,26.50,1.67M,0.38%
2019年5月23日,26.50,26.65,26.80,26.15,1.38M,-0.93%
2019年5月22日,26.75,26.05,26.80,26.05,2.04M,2.69%
2019年5月21日,26.05,26.10,26.85,25.55,3.26M,-0.19%
2019年5月20日,26.10,27.20,27.20,25.40,7.18M,-4.22%
2019年5月17日,27.25,28.25,28.25,26.85,5.45M,-2.33%
2019年5月16日,27.90,27.95,28.70,27.70,4.13M,-0.36%
2019年5月15日,28.00,26.60,28.40,26.60,4.16M,5.26%
2019年5月14日,26.60,27.70,28.40,26.30,9.27M,-7.80%
2019年5月10日,28.85,27.85,29.00,27.85,3.40M,3.59%
2019年5月9日,27.85,28.40,28.50,27.50,3.70M,-1.76%
2019年5月8日,28.35,29.00,29.30,28.15,3.47M,-2.24%
2019年5月7日,29.00,29.35,29.95,28.00,5.09M,0.00%
2019年5月6日,29.00,30.00,30.50,28.60,4.59M,-6.30%
2019年5月3日,30.95,31.00,31.25,30.60,1.97M,0.16%
2019年5月2日,30.90,30.20,31.25,30.20,2.39M,2.32%
2019年4月30日,30.20,29.65,30.30,29.20,1.34M,2.03%
2019年4月29日,29.60,29.75,29.75,29.00,1.09M,1.02%
2019年4月26日,29.30,29.15,29.75,29.15,1.07M,0.51%
2019年4月25日,29.15,30.05,30.25,28.80,3.26M,-2.83%
2019年4月24日,30.00,30.10,30.95,30.00,2.96M,1.01%
2019年4月23日,29.70,30.00,31.00,28.95,5.72M,-1.00%
2019年4月18日,30.00,30.90,31.75,29.80,4.25M,-2.60%
2019年4月17日,30.80,30.80,30.85,30.35,871.51K,0.65%
2019年4月16日,30.60,30.65,31.00,30.00,1.17M,0.33%
2019年4月15日,30.50,30.00,31.00,29.80,2.58M,3.21%
2019年4月12日,29.55,29.95,30.55,29.40,4.82M,-0.84%
2019年4月11日,29.80,31.00,32.40,29.75,7.41M,-5.25%
2019年4月10日,31.45,30.10,31.50,29.55,14.46M,4.83%
2019年4月9日,30.00,29.00,30.15,28.40,7.96M,5.08%
2019年4月8日,28.55,28.40,28.55,28.00,2.86M,3.07%
2019年4月4日,27.70,28.00,29.05,27.35,5.27M,-0.72%
2019年4月3日,27.90,28.20,28.20,27.45,3.65M,-0.18%
2019年4月2日,27.95,27.25,28.40,27.00,7.36M,3.33%
2019年4月1日,27.05,25.50,27.20,25.10,11.18M,7.77%
2019年3月29日,25.10,24.35,25.60,24.35,8.17M,3.29%
2019年3月28日,24.30,23.50,24.90,23.50,10.03M,4.07%
2019年3月27日,23.35,23.45,23.85,23.05,5.84M,2.19%
2019年3月26日,22.85,22.80,23.00,22.05,4.11M,1.33%
2019年3月25日,22.55,22.35,22.90,21.10,4.29M,-0.88%
2019年3月22日,22.75,22.90,23.15,22.70,2.21M,0.22%
2019年3月21日,22.70,24.00,24.15,22.50,2.43M,-4.22%
2019年3月20日,23.70,23.20,24.00,23.20,3.10M,2.60%
2019年3月19日,23.10,23.40,23.60,22.95,3.40M,0.00%
2019年3月18日,23.10,22.75,23.10,22.30,5.39M,4.76%
2019年3月15日,22.05,21.85,22.15,21.80,11.65M,1.38%
2019年3月14日,21.75,21.80,22.05,21.65,1.97M,0.23%
2019年3月13日,21.70,21.95,22.20,21.50,3.69M,-0.91%
2019年3月12日,21.90,22.35,22.35,21.85,2.00M,-1.79%
2019年3月11日,22.30,21.85,22.45,21.85,2.17M,0.90%
2019年3月8日,22.10,22.05,22.50,21.70,1.98M,0.00%
2019年3月7日,22.10,22.70,22.80,21.50,2.53M,-1.78%
2019年3月6日,22.50,21.95,23.10,21.95,5.13M,2.51%
2019年3月5日,21.95,21.80,22.30,21.60,2.37M,0.23%
2019年3月4日,21.90,22.00,22.35,21.85,4.29M,-0.45%
2019年3月1日,22.00,22.00,22.30,21.85,4.07M,0.23%
2019年2月28日,21.95,22.65,22.85,21.80,3.24M,-3.09%
2019年2月27日,22.65,23.45,23.45,22.30,7.33M,-1.95%
2019年2月26日,23.10,22.95,23.45,22.65,4.07M,0.43%
2019年2月25日,23.00,22.05,23.30,22.05,5.96M,4.31%
2019年2月22日,22.05,21.50,22.20,21.10,3.85M,4.01%
2019年2月21日,21.20,20.65,21.50,20.65,5.64M,2.66%
2019年2月20日,20.65,20.20,20.90,20.20,1.87M,1.47%
2019年2月19日,20.35,19.98,20.80,19.98,4.07M,1.95%
2019年2月18日,19.96,19.62,21.00,19.62,5.85M,1.01%
2019年2月15日,19.76,19.56,20.00,19.56,2.79M,-0.30%
2019年2月14日,19.82,20.15,20.15,19.52,3.50M,-1.64%
2019年2月13日,20.15,20.40,20.50,19.74,3.24M,-1.71%
2019年2月12日,20.50,20.40,20.80,20.15,6.30M,1.49%
2019年2月11日,20.20,19.00,20.70,18.78,10.02M,6.32%
2019年2月8日,19.00,18.56,19.06,18.52,1.43M,2.15%
2019年2月4日,18.60,18.48,18.60,18.24,368.00K,1.09%
2019年2月1日,18.40,18.30,18.46,18.30,618.05K,0.22%
2019年1月31日,18.36,18.50,18.50,18.10,866.01K,0.33%
2019年1月30日,18.30,18.40,18.50,18.10,1.20M,0.11%
2019年1月29日,18.28,18.20,18.38,18.04,1.07M,0.55%
2019年1月28日,18.18,17.92,18.24,17.92,916.20K,1.11%
2019年1月25日,17.98,18.30,18.52,17.90,2.23M,-1.86%
2019年1月24日,18.32,17.54,18.64,17.54,2.45M,2.69%
2019年1月23日,17.84,17.76,17.86,17.46,678.01K,1.25%
2019年1月22日,17.62,17.98,17.98,17.42,351.00K,-0.90%
2019年1月21日,17.78,17.66,17.94,17.66,485.01K,0.68%
2019年1月18日,17.66,17.82,17.90,17.60,967.01K,-0.23%
2019年1月17日,17.70,18.00,18.00,17.54,715.01K,-0.78%
2019年1月16日,17.84,17.60,17.86,17.48,926.01K,1.94%
2019年1月15日,17.50,17.50,17.66,17.16,1.72M,0.00%
2019年1月14日,17.50,17.58,17.60,17.22,947.00K,-0.46%
2019年1月11日,17.58,17.60,17.70,17.54,567.00K,0.23%
2019年1月10日,17.54,17.18,17.58,16.86,1.17M,3.18%
2019年1月9日,17.00,17.00,17.10,16.60,445.00K,0.95%
2019年1月8日,16.84,16.90,17.08,16.78,594.00K,-0.36%
2019年1月7日,16.90,17.24,17.24,16.82,301.00K,-0.12%
2019年1月4日,16.92,17.12,17.18,16.60,1.02M,-1.17%
2019年1月3日,17.12,17.60,17.60,17.02,685.00K,-3.82%
2019年1月2日,17.80,17.16,17.80,16.42,2.33M,3.73%
2018年12月31日,17.16,17.20,17.32,17.10,110.00K,-0.12%
2018年12月28日,17.18,17.22,17.48,17.06,126.00K,-0.12%
2018年12月27日,17.20,17.40,17.50,17.10,375.00K,-0.81%
2018年12月24日,17.34,17.48,17.50,17.18,426.01K,-0.91%
2018年12月21日,17.50,17.38,17.60,17.24,779.99K,0.46%
2018年12月20日,17.42,17.50,17.74,17.20,1.80M,-1.25%
2018年12月19日,17.64,18.08,18.26,17.00,2.93M,-2.86%
2018年12月18日,18.16,18.80,18.80,18.00,2.78M,-3.40%
2018年12月17日,18.80,18.40,18.94,18.20,865.00K,2.17%
2018年12月14日,18.40,18.52,19.14,18.40,2.34M,-2.23%
2018年12月13日,18.82,18.88,19.20,18.50,2.94M,-0.74%
2018年12月12日,18.96,19.20,19.50,18.78,3.89M,-1.35%
2018年12月11日,19.22,17.80,19.30,17.74,12.28M,8.47%
2018年12月10日,17.72,17.26,17.80,17.20,5.99M,2.90%
2018年12月7日,17.22,17.34,17.34,17.14,1.27M,-0.92%
2018年12月6日,17.38,17.30,17.40,17.22,241.00K,0.00%
2018年12月5日,17.38,17.42,17.42,17.10,1.26M,-1.14%
2018年12月4日,17.58,17.48,17.68,17.42,1.90M,0.57%
2018年12月3日,17.48,17.40,17.62,17.04,1.74M,0.69%
2018年11月30日,17.36,17.48,17.48,17.18,1.09M,-0.80%
2018年11月29日,17.50,17.62,17.62,17.44,1.00M,-0.34%
2018年11月28日,17.56,17.52,17.60,17.46,428.01K,0.23%
2018年11月27日,17.52,17.40,17.60,17.38,1.37M,0.81%
2018年11月26日,17.38,17.38,17.46,17.22,372.01K,0.00%
2018年11月23日,17.38,17.30,17.44,17.26,1.12M,1.05%
2018年11月22日,17.20,17.06,17.30,17.04,470.01K,1.06%
2018年11月21日,17.02,17.04,17.28,16.90,1.43M,-1.16%
2018年11月20日,17.22,17.28,17.48,17.08,315.01K,-1.49%
2018年11月19日,17.48,17.22,17.64,17.22,873.01K,0.92%
2018年11月16日,17.32,17.30,17.64,17.14,2.71M,0.46%
2018年11月15日,17.24,17.10,17.38,17.06,2.01M,1.65%
2018年11月14日,16.96,17.12,17.12,16.94,518.40K,-1.17%
2018年11月13日,17.16,17.00,17.18,16.92,655.67K,-0.23%
2018年11月12日,17.20,17.10,17.42,16.94,495.01K,0.58%
2018年11月9日,17.10,16.90,17.20,16.88,968.88K,0.23%
2018年11月8日,17.06,17.16,17.32,16.92,382.00K,0.00%
2018年11月7日,17.06,17.12,17.18,16.88,469.01K,-0.35%
2018年11月6日,17.12,16.88,17.16,16.88,302.02K,1.06%
2018年11月5日,16.94,16.82,17.00,16.50,408.55K,-1.63%
2018年11月2日,17.22,16.88,17.24,16.88,2.46M,2.14%
2018年11月1日,16.86,16.48,16.98,16.30,619.00K,2.31%
2018年10月31日,16.48,15.90,16.54,15.90,652.45K,3.78%
2018年10月30日,15.88,15.88,16.06,15.80,765.00K,0.00%
2018年10月29日,15.88,16.34,16.36,15.50,1.22M,-2.34%
2018年10月26日,16.26,16.64,16.84,16.18,1.63M,-2.17%
2018年10月25日,16.62,17.10,17.26,16.52,1.30M,-3.71%
2018年10月24日,17.26,17.00,17.32,16.96,292.00K,0.47%
2018年10月23日,17.18,17.52,17.54,17.00,1.42M,-3.05%
2018年10月22日,17.72,17.00,17.80,16.94,3.21M,5.48%
2018年10月19日,16.80,16.56,16.98,16.30,2.25M,0.84%
2018年10月18日,16.66,17.64,17.64,16.42,3.60M,-5.56%
2018年10月16日,17.64,17.78,17.82,17.40,4.25M,-0.11%
2018年10月15日,17.66,17.80,17.88,17.32,7.98M,-0.67%
2018年10月12日,17.78,17.16,17.86,17.16,8.45M,4.59%
2018年10月11日,17.00,17.32,17.32,16.50,7.30M,-3.63%
2018年10月10日,17.64,17.32,17.84,17.32,11.93M,1.85%
2018年10月9日,17.32,17.50,17.50,17.30,4.83M,-0.57%
2018年10月8日,17.42,17.70,17.72,17.00,6.89M,-1.58%
2018年10月5日,17.70,17.64,17.78,17.38,4.32M,0.23%
2018年10月4日,17.66,17.76,17.86,17.46,8.94M,-0.56%
2018年10月3日,17.76,17.42,17.86,17.32,9.41M,1.95%
2018年10月2日,17.42,17.78,17.78,16.82,3.83M,-2.13%
2018年9月28日,17.80,16.92,17.84,15.98,28.01M,5.20%
2018年9月27日,16.92,17.80,17.94,16.80,27.55M,-5.05%
2018年9月26日,17.82,18.80,19.64,17.80,122.55M,-43.07%
