日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2016年4月5日,7.40,7.14,7.49,7.09,69.06M,3.64%
2016年4月1日,7.14,6.85,7.36,6.85,66.05M,3.93%
2016年3月31日,6.87,6.94,6.96,6.83,25.34M,0.88%
2016年3月30日,6.81,6.68,6.84,6.68,19.28M,2.71%
2016年3月29日,6.63,6.86,6.87,6.57,29.75M,-3.21%
2016年3月28日,6.85,6.83,6.95,6.82,26.73M,1.03%
2016年3月25日,6.78,6.72,6.81,6.71,17.16M,-0.15%
2016年3月24日,6.79,6.83,6.95,6.76,31.26M,-0.73%
2016年3月23日,6.84,6.91,6.94,6.71,43.54M,-1.58%
2016年3月22日,6.95,7.01,7.07,6.91,21.10M,-1.28%
2016年3月21日,7.04,6.89,7.15,6.83,48.87M,2.92%
2016年3月18日,6.84,6.81,6.95,6.77,38.39M,0.74%
2016年3月17日,6.79,6.78,6.85,6.66,22.89M,0.59%
2016年3月16日,6.75,6.60,6.85,6.58,39.61M,1.81%
2016年3月15日,6.63,6.65,6.65,6.47,16.04M,0.00%
2016年3月14日,6.63,6.46,6.72,6.46,31.79M,2.95%
2016年3月11日,6.44,6.40,6.46,6.32,10.84M,0.16%
2016年3月10日,6.43,6.53,6.59,6.41,12.60M,-2.72%
2016年3月9日,6.61,6.43,6.63,6.36,24.23M,0.00%
2016年3月8日,6.61,6.58,6.63,6.21,30.20M,-0.75%
2016年3月7日,6.66,6.59,6.72,6.53,22.66M,0.60%
2016年3月4日,6.62,6.55,6.69,6.45,46.56M,0.46%
2016年3月3日,6.59,6.53,6.65,6.44,38.81M,1.38%
2016年3月2日,6.50,6.23,6.53,6.20,32.78M,4.17%
2016年3月1日,6.24,6.12,6.26,6.05,22.86M,1.46%
2016年2月29日,6.15,6.43,6.43,5.98,38.01M,-5.09%
2016年2月26日,6.48,6.52,6.55,6.35,22.83M,1.25%
2016年2月25日,6.40,7.00,7.00,6.34,37.40M,-8.96%
2016年2月24日,7.03,6.97,7.06,6.86,25.85M,1.30%
2016年2月23日,6.94,7.07,7.08,6.82,25.28M,-2.12%
2016年2月22日,7.09,6.96,7.14,6.96,31.92M,2.90%
2016年2月19日,6.89,7.00,7.02,6.80,20.36M,-1.43%
2016年2月18日,6.99,7.05,7.11,6.95,29.83M,-1.13%
2016年2月17日,7.07,7.04,7.11,6.94,28.54M,0.14%
2016年2月16日,7.06,6.94,7.10,6.90,32.30M,2.47%
2016年2月15日,6.89,6.66,7.05,6.55,32.87M,0.58%
2016年2月5日,6.85,6.90,7.10,6.80,38.28M,0.74%
2016年2月4日,6.80,6.73,6.90,6.64,31.06M,0.89%
2016年2月3日,6.74,6.57,6.79,6.50,39.85M,2.59%
2016年2月2日,6.57,6.38,6.75,6.36,34.39M,3.96%
2016年2月1日,6.32,6.48,6.48,6.21,24.85M,-2.47%
2016年1月29日,6.48,6.23,6.60,6.10,37.10M,4.18%
2016年1月28日,6.22,6.50,6.50,6.11,29.84M,-5.04%
2016年1月27日,6.55,6.79,6.85,6.25,46.48M,-4.24%
2016年1月26日,6.84,7.30,7.39,6.78,61.17M,-6.04%
2016年1月25日,7.28,7.29,7.40,7.15,47.44M,-1.36%
2016年1月22日,7.38,7.36,7.55,6.95,68.13M,-0.67%
2016年1月21日,7.43,7.92,7.99,7.36,133.40M,-5.59%
2016年1月20日,7.87,7.15,7.87,7.11,139.69M,10.07%
2016年1月19日,7.15,6.94,7.24,6.86,31.19M,3.32%
2016年1月18日,6.92,6.71,7.11,6.66,39.20M,2.82%
2016年1月15日,6.73,7.37,7.44,6.73,54.73M,-10.15%
2016年1月14日,7.49,7.29,7.57,7.10,42.91M,-0.40%
2016年1月13日,7.52,7.87,7.90,7.49,34.98M,-2.97%
2016年1月12日,7.75,7.91,8.04,7.53,49.90M,0.91%
2016年1月11日,7.68,7.67,8.26,7.61,77.41M,-1.66%
2016年1月8日,7.81,7.70,8.05,7.30,48.30M,3.86%
2016年1月7日,7.52,7.82,8.02,7.52,15.84M,-4.33%
2016年1月6日,7.86,7.67,7.87,7.66,32.93M,3.15%
2016年1月5日,7.62,7.57,7.90,7.42,41.36M,-2.56%
2016年1月4日,7.82,8.50,8.50,7.79,30.83M,-8.86%
